OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,6,0,12,0,38
1,PROXIMITY,25,0,1,0,49
1,PROTECTION,25,0,1,0,49
2,PROTECTION,11,0,13,0,37
3,DEGREE,17,0,8,0,42
4,PROTECTION,9,0,14,0,36
5,DEGREE,9,0,18,0,32
6,PROXIMITY,13,0,9,0,41
7,PROTECTION,8,0,13,0,37
8,PROTECTION,7,0,9,0,41
9,PROTECTION,7,0,15,0,35
10,PROTECTION,6,0,15,0,35
11,PROTECTION,11,0,14,0,36
12,PROXIMITY,25,0,1,0,49
13,PROTECTION,13,0,5,0,45
14,PROTECTION,7,0,12,0,38
15,PROTECTION,8,0,14,0,36
16,PROTECTION,9,0,14,0,36
17,PROTECTION,13,0,11,0,39
18,PROTECTION,6,0,15,0,35
19,PROTECTION,7,0,15,0,35
20,PROTECTION,6,0,21,0,29
21,PROTECTION,9,0,10,0,40
22,PROTECTION,13,0,5,0,45
23,PROTECTION,13,0,3,0,47
24,PROTECTION,9,0,13,0,37
25,PROTECTION,7,0,11,0,39
26,DEGREE,17,0,8,0,42
27,PROTECTION,4,0,8,0,42
28,PROXIMITY,13,0,7,0,43
29,PROXIMITY,13,0,4,0,46
29,DEGREE,13,0,4,0,46
30,PROTECTION,4,0,16,0,34
31,PROTECTION,9,0,16,0,34
32,PROXIMITY,15,0,10,0,40
33,PROTECTION,8,0,13,0,37
34,DEGREE,11,0,11,0,39
35,PROTECTION,15,0,5,0,45
36,PROXIMITY,13,0,6,0,44
37,PROXIMITY,17,0,1,0,49
38,PROTECTION,9,0,7,0,43
39,PROTECTION,6,0,14,0,36
40,PROXIMITY,17,0,1,0,49
41,PROTECTION,7,0,3,0,47
42,PROTECTION,5,0,14,0,36
43,PROTECTION,7,0,19,0,31
44,PROTECTION,7,0,16,0,34
45,PROTECTION,10,0,18,0,32
46,PROTECTION,11,0,15,0,35
47,DEGREE,13,0,11,0,39
48,PROTECTION,11,0,13,0,37
49,PROTECTION,17,0,5,0,45

