OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,6,0,33,0,17
1,PROTECTION,7,0,28,0,22
2,PROTECTION,7,0,31,0,19
3,PROTECTION,6,0,32,0,18
4,PROTECTION,6,0,34,0,16
5,PROTECTION,7,0,32,0,18
6,PROTECTION,7,0,29,0,21
7,PROTECTION,6,0,33,0,17
8,PROTECTION,6,0,33,0,17
9,PROTECTION,7,0,37,0,13
10,PROTECTION,7,0,30,0,20
11,PROTECTION,7,0,32,0,18
12,PROTECTION,7,0,33,0,17
13,PROTECTION,7,0,33,0,17
14,PROTECTION,6,0,34,0,16
15,PROTECTION,7,0,34,0,16
16,PROTECTION,7,0,32,0,18
17,PROTECTION,7,0,32,0,18
18,PROTECTION,6,0,35,0,15
19,PROTECTION,6,0,38,0,12
20,PROTECTION,6,0,35,0,15
21,PROTECTION,7,0,30,0,20
22,PROTECTION,7,0,29,0,21
23,PROTECTION,6,0,33,0,17
24,PROTECTION,6,0,36,0,14
25,PROTECTION,6,0,35,0,15
26,PROTECTION,6,0,38,0,12
27,PROTECTION,8,0,28,0,22
28,PROTECTION,9,0,27,0,23
29,PROTECTION,6,0,32,0,18
30,PROTECTION,7,0,31,0,19
31,PROTECTION,7,0,35,0,15
32,PROTECTION,7,0,34,0,16
33,PROTECTION,7,0,34,0,16
34,PROTECTION,7,0,27,0,23
35,PROTECTION,7,0,29,0,21
36,PROTECTION,6,0,29,0,21
37,PROTECTION,8,0,30,0,20
38,PROTECTION,6,0,37,0,13
39,PROTECTION,6,0,33,0,17
40,PROTECTION,7,0,30,0,20
41,PROTECTION,7,0,28,0,22
42,PROTECTION,6,0,36,0,14
43,PROTECTION,6,0,32,0,18
44,PROTECTION,6,0,31,0,19
45,PROTECTION,6,0,35,0,15
46,PROTECTION,9,0,28,0,22
47,PROTECTION,6,0,36,0,14
48,PROTECTION,6,0,35,0,15
49,PROTECTION,7,0,32,0,18

