OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,4,0,37,0,13
1,PROTECTION,4,0,34,0,16
2,PROTECTION,4,0,35,0,15
3,PROTECTION,4,0,33,0,17
4,PROTECTION,5,0,35,0,15
5,PROTECTION,4,0,34,0,16
6,PROTECTION,4,0,34,0,16
7,PROTECTION,4,0,28,0,22
8,PROTECTION,5,0,34,0,16
9,PROTECTION,5,0,34,0,16
10,PROTECTION,4,0,30,0,20
11,PROTECTION,4,0,32,0,18
12,PROTECTION,4,0,34,0,16
13,PROTECTION,4,0,36,0,14
14,PROTECTION,4,0,33,0,17
15,PROTECTION,4,0,32,0,18
16,PROTECTION,4,0,35,0,15
17,PROTECTION,5,0,30,0,20
18,PROTECTION,4,0,35,0,15
19,PROTECTION,4,0,28,0,22
20,PROTECTION,4,0,33,0,17
21,PROTECTION,4,0,31,0,19
22,PROTECTION,4,0,33,0,17
23,PROTECTION,4,0,29,0,21
24,PROTECTION,4,0,35,0,15
25,PROTECTION,5,0,35,0,15
26,PROTECTION,4,0,32,0,18
27,PROTECTION,4,0,32,0,18
28,PROTECTION,4,0,31,0,19
29,PROTECTION,4,0,31,0,19
30,PROTECTION,4,0,29,0,21
31,PROTECTION,4,0,28,0,22
32,PROTECTION,4,0,31,0,19
33,PROTECTION,4,0,30,0,20
34,PROTECTION,4,0,34,0,16
35,PROTECTION,5,0,29,0,21
36,PROTECTION,4,0,30,0,20
37,PROTECTION,5,0,25,0,25
38,PROTECTION,5,0,32,0,18
39,PROTECTION,4,0,34,0,16
40,PROTECTION,5,0,36,0,14
41,PROTECTION,4,0,27,0,23
42,PROTECTION,4,0,33,0,17
43,PROTECTION,4,0,34,0,16
44,PROTECTION,4,0,30,0,20
45,PROTECTION,5,0,32,0,18
46,PROTECTION,4,0,30,0,20
47,PROTECTION,4,0,33,0,17
48,PROTECTION,4,0,33,0,17
49,PROTECTION,4,0,34,0,16

